database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	id	hlh-30_1h_starv_rep2_1-F,2_01_21838	hlh-30_1h_starv_rep3_1-F,3_01_21821	hlh-30_1h_starv_rep4_1-F,4_01_21817	hlh-30_2h_starv_rep2_1-F,7_01_21775	hlh-30_2h_starv_rep3_1-F,8_01_21841	hlh-30_2h_starv_rep4_2-A,1_01_21824	hlh-30_3h_starv_rep1_2-A,3_01_21772	hlh-30_3h_starv_rep2_2-A,4_01_21842	hlh-30_3h_starv_rep4_2-A,6_01_21794	hlh-30_4h_starv_rep1_2-A,8_01_21825	hlh-30_4h_starv_rep2_2-B,1_01_21846	hlh-30_4h_starv_rep4_2-B,3_01_21832	hlh-30_6h_starv_rep1_2-B,5_01_21828	hlh-30_6h_starv_rep2_2-B,6_01_21819	hlh-30_6h_starv_rep4_2-B,8_01_21797	hlh-30_16h_starv_rep1_2-C,2_01_21806	hlh-30_16h_starv_rep3_2-C,4_01_21829	hlh-30_16h_starv_rep5_2-C,6_01_21807	hlh-30_fed_rep1_1-E,4_01_21812	hlh-30_fed_rep2_1-E,5_01_21820	hlh-30_fed_rep4_1-E,7_01_21798	WT_1h_starv_rep1_1-A,6_01_21818	WT_1h_starv_rep2_1-A,7_01_21779	WT_1h_starv_rep4_1-B,1_01_21789	WT_2h_starv_rep1_1-B,3_01_21830	WT_2h_starv_rep3_1-B,5_01_21786	WT_2h_starv_rep5_1-B,7_01_21776	WT_3h_starv_rep1_1-B,8_01_21782	WT_3h_starv_rep3_1-C,2_01_21771	WT_3h_starv_rep4_1-C,3_01_21799	WT_4h_strav_rep2_1-C,6_01_21811	WT_4h_strav_rep3_1-C,7_01_21795	WT_4h_strav_rep4_1-C,8_01_21823	WT_6h_starv_rep2_1-D,3_01_21788	WT_6h_starv_rep3_1-D,4_01_21787	WT_6h_starv_rep4_1-D,5_01_21843	WT_16h_starv_rep2_1-D,8_01_21802	WT_16h_starv_rep3_1-E,1_01_21801	WT_16h_starv_rep4_1-E,2_01_21833	WT_fed_rep1_1-A,1_01_21822	WT_fed_rep3_1-A,3_01_21845	WT_fed_rep4_1-A,4_01_21847
					882.6235422				14.77262959												Cluster_2862	1582.7073	NaN	41.083153	2354.608	NaN	34.46537	NaN	1301.1594	320.1459	NaN	1983.3584	NaN	102.566666	2592.7258	1364.7733	1144.5703	1390.0427	112.85277	NaN	1174.049	5.6733093	51.435356	520.9224	290.8211	427.9529	100.96116	NaN	NaN	267.28253	431.47916	631.9988	493.3931	419.20776	994.9048	653.3861	646.6799	2168.0085	1199.9204	1721.6005	NaN	NaN	62.96634
					882.6213914				14.96740272												Cluster_2863	880.34485	NaN	349.37048	1232.699	NaN	286.65198	NaN	645.6024	483.14938	NaN	756.9605	103.69004	79.90492	1135.53	1004.5896	696.6505	392.41037	249.444	51.712223	637.9987	171.48433	317.3214	964.23755	699.17975	403.0792	308.26132	88.230545	198.20036	312.4213	530.05383	683.7902	490.20053	353.01266	1026.9966	446.61334	470.53595	840.46436	670.5386	995.32605	111.552986	76.25574	302.87646
					883.5347609				12.28377887												Cluster_2864	4056.4258	5145.863	10407.898	2540.9187	6293.063	8708.212	1290.7866	3600.2327	6915.762	3880.6282	3403.5	4711.5327	3869.2104	2944.314	7817.393	690.78015	1179.217	6100.7856	5365.8667	3847.6804	5550.8403	8410.776	6840.9497	9876.664	1231.3401	9761.208	5674.0415	5514.497	5557.568	7689.555	4812.4517	5470.696	6932.998	6074.9995	4049.648	4754.066	5132.1104	2630.5322	2977.0315	4940.261	6912.365	5960.0938
				PI(18:0_20:5)	883.538779				12.68679249												Cluster_2866	273214.06	171542.1	257868.52	280309.38	229563.67	223505.34	107737.24	258797.08	193988.2	248352.38	301557.38	170094.98	298724.34	285810.5	310360.72	215215.44	269997.88	221396.3	189892.12	245330.47	128862.266	257554.16	268980.88	260601.95	272348.97	304229.38	176595.25	221506.5	190506.81	254686.3	263944.6	218098.52	257516.95	355611.25	197642.6	210215.94	334783.62	261528.14	244802.28	153383.14	127527.52	139998.48
					883.5339496				11.93218806												Cluster_2867	834.22974	882.95795	1637.329	683.4673	975.69574	866.2504	NaN	734.085	877.3462	681.8953	864.6324	364.4462	883.75885	832.0598	926.79095	110.426674	379.5427	1087.5182	1261.938	857.7169	682.6821	1513.1564	1374.1422	1152.4116	912.6466	1337.3219	3045.9827	1012.05054	547.46783	936.807	968.6825	552.16534	589.5575	1439.6863	520.0752	450.12866	681.9952	325.26712	471.8028	1002.21216	515.8605	823.99243
					884.5034214				14.64404546												Cluster_2871	2450.3625	6452.587	3490.7764	5641.5923	8744.303	3662.1885	5302.622	3319.998	2144.0415	5460.3003	2441.6646	5032.715	5829.309	2581.9106	2755.1272	7203.245	6764.319	4005.6838	4675.1797	2041.75	2968.8296	3657.4565	2554.0518	2057.8062	5807.028	3457.57	4154.325	3748.609	2929.2441	2788.1946	2432.9385	2277.378	4523.5825	2022.245	2976.3289	3090.445	2646.2324	5046.688	3070.876	3370.5208	3005.5024	1926.1227
					884.5642958				14.02038977												Cluster_2872	5165.7	298.28708	2393.325	2374.4167	137.10072	2631.7869	9.171799	3373.7937	2761.9841	1624.652	4060.5593	1136.427	1742.0774	3882.0046	4664.094	1322.5964	1231.8456	2316.807	940.8507	4818.7197	1030.3577	2152.3665	3615.973	3977.079	1401.8298	3674.8574	425.26108	1618.3666	3198.0864	4448.664	3018.8787	3901.8916	4303.5776	2933.6309	4780.6196	3924.8533	2438.7073	2245.305	3552.2375	744.58844	1013.94086	1607.2872
					884.5655233				14.22381057												Cluster_2873	4979.4995	5316.917	7997.876	2638.2458	3699.885	6886.4023	1877.1489	3811.577	5409.5776	5436.532	3972.3079	3280.713	4238.5015	4074.2646	5391.9053	2183.0642	1682.5995	8858.298	9245.568	5155.723	6876.9844	10499.237	7028.3535	7685.346	3410.18	6852.567	4447.085	7164.3535	5871.0073	6622.5054	5799.2095	5379.8594	7552.114	5525.3145	6005.459	5466.2524	3225.9263	3788.0637	5382.2124	8811.251	6907.7466	7051.7603
					884.6115786				15.57072682												Cluster_2874	892.64435	927.55304	909.5172	1185.5625	946.1024	905.28705	767.18164	964.2643	760.8295	865.2712	893.21924	641.0665	830.2688	965.6741	930.48285	1143.9333	907.25665	924.7397	759.63763	745.6892	692.1648	768.0112	1252.9788	984.4979	1416.4927	940.20197	1905.2139	777.82404	825.88214	908.6191	1132.0408	848.37805	1113.7288	1060.0841	1036.1365	998.9356	1087.9617	1307.9316	1158.7064	680.56305	734.52094	528.72546
					885.5493192				13.17654786												Cluster_2875	2186.9026	2002.469	3248.017	1871.1493	2571.6465	2482.3489	819.33746	2321.2268	2001.8223	2756.633	2462.312	1136.3813	2851.5608	2292.971	2299.323	1598.7838	2128.3945	3076.094	2745.2593	2377.3452	1357.357	3968.5884	2056.4497	2872.3108	1917.4017	3196.5442	2794.4546	2151.2573	1714.8978	2356.6284	2096.2915	1959.7183	1778.5613	3175.6885	1420.1115	1667.773	1852.6569	1354.2484	1272.0052	1991.7964	998.4135	1505.839
					885.5516497				13.49541115												Cluster_2876	24427.535	14492.076	30579.227	27792.547	21918.643	27070.889	8715.654	22961.568	23664.379	20929.893	27020.154	20546.84	24642.852	25420.08	41535.734	16973.66	23587.97	20350.158	15777.12	21115.064	15170.177	24558.283	26876.346	34302.56	13936.128	37277.047	7683.283	19784.09	22440.102	34491.188	27058.799	27896.266	32535.207	40428.863	23824.25	27213.688	42343.9	27850.004	30130.164	13452.652	16958.344	16369.679
					886.5675784				14.88851615												Cluster_2879	2043.8146	1138.5062	2231.8567	1572.8286	653.5512	2422.9993	1121.0215	1727.8273	2044.2644	1256.4205	1665.3782	1052.1991	1448.8403	1791.5374	2613.1533	1785.3085	1209.9493	2367.2253	1530.5747	2067.2476	1445.1721	2120.6726	2268.3682	2510.5652	1248.0759	2672.773	689.0147	1964.9436	2420.9236	2375.6895	1791.7417	2223.8801	3157.0583	1478.3444	2518.5664	2199.5437	1270.5925	1635.3643	2277.9744	1441.3262	1483.5737	1673.0034
					886.4837406				13.30688847												Cluster_2880	1235.5575	3895.7412	1410.7731	3009.356	6938.898	1637.1736	1510.5369	1863.2412	712.657	3100.574	1338.517	3361.568	3379.045	1434.0936	1207.9362	3678.6328	4128.148	1412.6708	1820.6465	1028.2037	1005.45166	1365.7715	1020.616	713.9948	3611.0024	1515.2604	1849.831	1410.792	1068.2019	938.37213	1129.1416	950.76263	2219.3262	917.02826	1180.1464	1590.3658	1807.1794	3435.7056	2022.9543	1115.4998	1370.1293	629.81024
					886.5213937				15.35582952												Cluster_2881	1734.5862	2473.6719	2301.2927	2418.3423	3571.1553	2509.669	2425.2556	1721.57	1468.9684	3017.142	1431.4214	2491.579	2852.4285	1549.41	1721.5148	2780.127	2737.5386	2325.7485	2679.859	1346.1783	2108.672	2279.5115	1507.6941	1591.7502	1507.2858	2041.6553	1064.3862	2351.2666	1871.8636	1997.5052	1326.9446	1510.7301	2766.7905	1224.406	1794.1747	2140.3533	1916.5901	2417.5574	1964.4335	2099.1316	2133.1245	1320.5144
					886.698381				17.47263423												Cluster_2882	1222.2898	322.08673	563.6956	1065.2212	NaN	769.0801	446.31354	1161.9971	753.2954	530.1772	1181.0571	503.68723	637.49884	1047.969	928.6827	796.8902	551.2162	894.7192	414.03723	1272.5931	574.60144	980.96234	1152.663	1030.7384	1279.6565	1009.1949	841.63556	811.6127	954.12164	1202.7181	1302.8801	1098.7198	1336.0925	1288.5564	1051.2634	1124.4769	668.6015	1183.3264	1470.832	722.5795	793.835	775.39417
					886.700008				17.62900509												Cluster_2883	9690.676	6941.609	9128.895	5636.4585	7030.3047	8716.5	5220.743	7969.207	7169.5107	7957.869	8315.479	6131.4985	10802.706	8102.9805	8663.903	7032.3022	5577.8315	8172.9517	7857.954	9990.764	6639.314	9836.627	9059.849	8808.41	7020.457	8502.884	6026.6104	8201.714	7314.832	8775.251	8994.107	7884.988	9358.269	8815.781	8284.361	7978.6797	6207.9697	7253.186	7644.091	7680.51	6800.2935	6252.2075
					887.5185658				10.15512802												Cluster_2885	441.46304	415.9306	554.7862	898.09125	117.72425	558.61957	459.80237	479.1771	348.42178	747.8846	407.17642	632.4509	666.3108	427.15988	579.7316	831.3735	660.46484	605.0639	703.27606	301.9374	405.36487	503.87537	493.50024	358.54578	1104.2638	503.73648	748.38544	543.76355	358.48224	529.0023	447.82446	379.81503	862.2123	322.23657	555.5744	476.31345	412.1688	859.0143	547.45526	432.09674	439.7575	349.76224
					887.5989407				15.17278592												Cluster_2886	2462.1582	738.5696	1702.443	2986.948	621.7967	1740.3447	971.2701	2091.6904	1658.5219	1177.6907	2296.2805	1048.4235	1865.8613	2609.502	2190.4988	2348.6953	1766.1038	1472.7374	1110.9155	2102.8435	1600.962	1402.1577	2359.2092	1839.5929	2145.128	1718.2169	1229.894	1524.7758	1730.0386	1849.5647	2246.1125	1654.2495	2056.3552	2291.3977	2055.2795	1792.7422	2811.363	1728.984	2366.4932	969.91785	1279.8776	1304.1938
					887.5653316				13.95794521												Cluster_2887	733.87573	1249.7979	2556.141	483.60446	832.8048	1816.9272	342.70474	667.35706	1337.3226	1499.7766	792.74695	696.081	1066.178	657.4336	1413.5187	290.64792	595.0371	1635.1317	2067.284	1044.2026	1207.1959	2850.296	1265.3903	2310.4639	695.59064	2344.2036	1117.683	1409.8214	1135.298	1754.7565	842.112	1190.7494	1540.9917	1441.1804	720.3192	791.82214	859.26306	170.8137	299.50928	1528.4995	1114.9504	1228.189
					887.734571				20.52579246												Cluster_2891	1206.0989	1263.3204	1534.8009	526.8272	321.64056	1547.2003	274.46634	1265.1046	1295.2717	814.1874	1164.8268	851.96204	22.298979	944.9913	1489.0422	1635.084	1231.0741	1705.92	1612.761	2271.6128	1404.6163	2515.1978	1463.8195	NaN	994.05774	2374.5034	974.90875	423.48953	1887.833	1255.1299	1496.578	1301.3677	1556.2505	1235.3909	1559.5154	1161.91	421.3042	821.88544	985.74774	1348.0183	991.93774	1287.6055
					888.5352416				15.77874828												Cluster_2893	594.6601	1853.0526	804.2296	934.5039	2244.6494	834.7729	1059.4817	545.20026	366.94415	1190.4935	489.93668	850.4104	1279.1461	461.56244	600.1568	994.1997	1301.4012	858.5218	1379.6649	367.91888	506.6491	784.0537	460.90048	355.3632	1108.9058	696.19934	1631.7646	667.0847	485.57907	436.02228	375.72226	296.02905	936.7894	233.01277	463.77704	530.2689	285.37143	573.2816	280.81247	855.4113	648.86444	323.28613
					889.5810335				14.63073309												Cluster_2896	506.893	420.15732	362.64655	864.78925	464.06906	440.01456	NaN	810.211	255.80377	347.88803	931.23804	216.07741	393.60236	849.01337	751.94574	1055.3423	1159.8859	323.30408	293.11548	519.947	140.38092	286.1902	358.3833	378.91428	652.1034	668.44434	149.43436	189.96199	371.03296	528.5651	644.2297	436.86417	642.599	1100.4231	436.82437	409.43445	879.32007	1088.4835	1089.1222	101.036095	90.69678	134.64735
					889.6765779				17.27244651												Cluster_2899	611.56573	539.9261	465.47495	616.1404	492.4729	507.35944	454.0254	579.7469	287.0693	708.7872	440.91232	661.3373	1299.398	450.52863	350.59778	558.98834	330.42407	489.87375	407.32068	449.74954	257.96326	396.77002	474.1182	354.9242	1196.7476	481.77258	877.1971	416.61496	385.6565	343.3424	374.458	423.0153	830.8303	393.49335	497.9822	426.56967	234.3185	598.9493	360.80048	330.29443	340.53336	193.68785
				SM(t43:1)	889.7018943				17.44873543												Cluster_2900	1224.6461	156.80605	1024.9747	767.698	NaN	854.10364	155.19429	1041.0906	919.14624	341.6724	1504.0748	367.44577	318.0175	1422.9332	1128.0995	414.41345	221.15689	712.2438	583.3664	1647.6306	905.23834	1083.0068	1452.4418	1149.204	341.46457	934.8828	428.44962	644.6037	913.1411	883.443	1491.7659	982.54944	727.94635	1779.2305	787.7936	852.94324	1766.4553	778.4011	1139.6819	821.28015	599.05023	911.4492
					889.7241995				8.048769248												Cluster_2901	246.77371	1673.8112	945.4481	590.30975	NaN	73.587944	4535.945	568.9198	2869.005	NaN	358.40515	2920.5452	NaN	161.56487	NaN	NaN	NaN	238.18163	NaN	719.2713	2634.1987	NaN	33.460087	850.37244	NaN	442.18	NaN	2419.6528	2336.4028	113.91529	236.02783	3368.0923	NaN	326.94894	289.55325	854.4041	218.125	NaN	NaN	2676.7722	4184.558	3718.866
					889.7495988				20.78281138												Cluster_2902	523.3704	1561.0502	595.6393	541.7397	999.01447	1165.9907	343.38928	646.98804	476.25894	997.9827	518.7743	830.51764	NaN	406.40344	915.2054	337.64902	17.027136	1226.5676	1461.7449	824.91656	776.70087	1517.3647	836.0493	NaN	416.70514	1018.175	633.7755	627.11755	752.6286	848.53235	755.40454	607.6507	1216.4976	563.2924	865.6666	631.47144	133.27997	565.26355	713.9873	809.08545	687.27313	580.8381
					889.7542915				10.03819474												Cluster_2903	731.65894	1514.8932	568.34143	740.2937	1948.515	790.45776	938.8752	727.2968	509.56918	1117.1498	617.7409	1062.9366	1343.5906	638.3236	592.3715	1205.3846	1248.9089	981.3033	1160.7059	524.83734	547.36365	650.6341	624.05804	595.54767	1267.5322	742.4291	1079.3494	746.75604	638.45953	595.14136	618.5357	536.63007	1015.3376	475.5278	648.18555	712.7544	673.7537	1184.225	857.0345	598.6287	673.6791	489.48148
					890.550313				15.94017462												Cluster_2904	956.0819	1113.7789	1375.9188	760.48865	567.497	1047.5942	860.6959	780.3398	741.9349	947.63477	576.50555	900.47565	965.6375	625.7601	796.21924	940.79614	677.5353	1318.3147	1717.1349	698.8058	1196.1725	1625.468	1095.7773	1043.2601	556.4624	1010.5398	1195.3116	1388.5336	946.891	1198.5237	880.8202	732.0711	1036.075	990.40857	828.67706	750.88934	1038.3811	679.4546	699.5373	1398.4882	1068.6599	891.2192
					890.5519095				16.3856721												Cluster_2905	1270.7582	922.3902	875.4125	2988.4373	1051.1394	944.1469	931.9316	1693.2988	666.2797	1490.4061	1494.5388	1391.4775	2186.9429	1820.2644	1175.2882	4786.888	4747.9614	610.9025	618.72144	1018.3008	522.929	570.5931	584.31104	430.6955	3363.5613	864.354	337.11685	546.51904	769.0777	808.3168	619.78986	672.27997	1294.3533	508.85944	1005.9903	1132.9902	1123.2067	1957.5531	1532.4435	193.40593	374.85712	324.79868
					890.6941718				16.79323735												Cluster_2906	1729.7964	821.3804	1378.0962	1221.6212	572.74603	1358.9589	531.11017	1324.5823	1470.4635	970.72156	1328.1338	775.3415	1218.3893	1409.818	1457.3574	787.7908	851.2554	1760.2781	1080.0144	1638.3335	1084.1772	1672.5629	1487.7893	1992.0941	1205.1376	1771.1377	1064.0234	1578.2856	1524.0564	1908.3928	1470.3595	1811.3613	1790.4006	1720.3486	1648.4915	1700.4917	1601.0077	1216.0155	1618.7574	1431.5708	1608.5273	1488.434
					890.6948899				16.95075092												Cluster_2907	9469.633	5923.8735	9380.3955	9478.588	6574.7427	9390.239	5198.7188	8652.816	8675.281	8145.2417	8352.085	7043.4995	9968.79	8991.42	10590.715	7161.4497	6952.1084	7595.054	6507.8584	8805.088	5735.6724	7392.3945	8537.76	9304.05	9770.718	9105.98	6653.1787	7678.6777	8498.837	8675.147	7868.0693	8514.565	8718.387	8806.636	9421.582	7984.8774	5448.1436	7304.493	7735.579	5300.969	6421.468	5119.9736
					892.5325979				12.54028421												Cluster_2909	2085.0835	909.59174	1052.8136	3482.8743	1018.2121	1527.7996	1077.1697	2371.8728	1311.9573	3566.964	2812.049	2265.4133	3479.8418	3325.6123	2293.7688	6290.728	5199.8413	1399.9258	1127.9713	1512.1191	640.44556	1345.9492	1477.468	1213.6385	4260.3105	1336.0123	1673.1953	1348.5968	1340.1827	1630.1283	1893.5105	1446.9274	1826.0189	1930.7341	1529.0186	1740.0154	2835.6062	3510.6372	2682.1475	1035.7672	696.1746	656.3848
					892.5295916				15.47721107												Cluster_2910	677.1574	1597.2188	1465.561	389.60223	2098.9924	1563.016	315.6024	627.2635	654.5228	1451.8032	539.25946	771.16486	1618.2069	502.07864	761.0976	379.26126	266.26093	1750.057	2499.7446	650.33154	1026.9797	2428.7634	1386.5782	1251.275	754.81885	1704.1742	1902.0305	1567.4758	1228.9093	1148.5132	973.6538	867.5283	1693.5857	728.48047	978.923	1032.8363	325.5799	832.0572	716.01556	1617.7928	860.9895	1032.0092
					892.5344525				11.75423675												Cluster_2911	1126.7921	NaN	432.94684	49.54406	NaN	597.1406	NaN	849.3898	549.6694	471.59027	878.97504	238.38428	442.218	958.87067	1174.6942	47.68353	NaN	586.20544	195.53354	1096.3896	365.71347	503.55444	998.21985	748.6277	92.16692	786.0086	106.148865	455.1132	907.12085	1037.8292	1089.9355	919.8427	1199.0043	976.23615	1189.4799	1038.5966	1378.2836	581.26917	695.6705	240.41351	194.23564	364.54156
					892.5313585				12.0807721												Cluster_2913	28.460152	NaN	449.6849	NaN	NaN	345.4114	NaN	5.5664744	287.18143	41.470043	NaN	19.789312	NaN	NaN	89.80043	NaN	NaN	376.47894	286.74243	53.289864	461.75916	334.11197	208.78317	565.4937	NaN	467.44922	53.253212	139.06566	369.87128	314.897	46.126022	173.8767	185.4852	NaN	150.8653	46.21479	41.59631	NaN	29.2535	375.40646	198.56303	292.21347
					892.5659577				16.55079321												Cluster_2916	1433.2809	803.92303	829.4396	2673.0964	639.31726	864.31805	761.52344	1731.4557	644.29315	1509.1752	1539.0536	1332.431	2005.6129	1635.7485	1316.2915	3716.7683	3483.8633	716.32	543.8518	1140.0842	394.66577	546.4139	1172.9879	581.02454	2810.6296	1005.65344	414.2476	725.5078	735.69183	885.62714	1122.2389	792.10144	1603.7097	1083.399	1309.0746	1383.192	1618.6543	2323.2532	1910.4756	251.42192	422.5213	440.84967
					892.5667435				17.08808608												Cluster_2917	1213.1901	541.8886	922.72675	1577.6885	113.290016	910.21063	528.2207	1279.319	824.044	739.95	1122.1476	844.56055	1245.6649	1078.7684	1347.214	1290.536	1348.631	570.3348	574.19006	1208.3566	661.169	589.02075	728.08685	640.1021	1178.5219	651.0714	412.57767	644.097	680.0164	762.1547	891.72144	748.2913	882.02246	834.29645	729.20306	891.0047	738.9871	733.45703	997.5345	466.21103	632.43677	564.1699
					892.6076093				14.54495501												Cluster_2920	2865.1108	134.06978	1013.6129	1786.187	NaN	1025.0162	12.094224	1896.1975	1347.5803	1336.3828	2368.1963	410.78006	1798.0632	2410.6091	2205.9224	1120.8915	805.68274	1135.289	831.0519	2535.9631	625.8936	1246.2104	1883.8557	1494.1741	193.30948	932.8915	NaN	1197.1627	1119.0729	1607.9093	1730.2416	1519.5902	1273.8547	1654.653	1730.5222	1365.2723	513.3843	1218.2338	1690.0315	616.97455	238.25296	745.21405
					893.6973398				16.71060394												Cluster_2922	1451.0443	117.3354	924.7211	1522.0791	NaN	744.6864	64.68428	1364.2245	1105.1556	643.65814	1565.9238	395.22775	687.6568	1693.252	1571.355	1229.9464	1044.6093	569.96606	484.7793	1447.2266	626.2173	792.01056	1347.2407	1223.2894	1568.5392	864.10034	572.3452	539.2108	958.16296	1010.2855	1910.9409	1012.69214	785.03094	1947.745	1261.0571	785.6568	1512.1079	979.2911	1711.1055	338.53842	400.4222	744.5836
					894.6224587				15.41224402												Cluster_2925	980.5878	NaN	188.82155	1847.1472	NaN	161.82007	NaN	634.22125	329.8683	81.39113	943.8319	NaN	86.83396	1652.018	640.52856	1469.2054	1115.492	162.61743	30.084368	722.17737	170.9908	147.69261	1104.2139	318.34094	1198.4784	99.84568	NaN	82.05272	212.46335	303.02417	1067.0822	403.46118	273.2127	1395.0304	446.1906	401.387	860.2406	1028.0239	1289.0637	3.1068323	NaN	82.70407
					895.5337556				12.0381659												Cluster_2928	1310.4543	813.8231	1419.6198	934.87585	569.03577	1275.6267	327.19107	1220.643	1141.4987	1127.7689	1278.6368	704.6158	1645.8627	977.7579	1544.7675	250.95097	498.95624	1170.894	963.7657	1198.2925	525.7364	1211.9852	1586.84	1419.4302	2065.0994	1741.0812	3171.694	1283.758	1087.8564	1373.6642	1306.8955	1104.9536	1347.6125	1817.2565	743.7756	785.88135	604.48413	630.13776	702.30676	824.48737	649.57855	794.6055
					895.5364784				12.30858208												Cluster_2929	37420.008	44994.45	62802.24	15731.984	55448.94	50316.133	22939.371	27433.482	40631.7	50063.875	28001.803	28253.365	43959.312	22162.184	41360.195	8124.015	8994.124	54909.066	58809.18	42002.395	28843.46	72678.836	37205.008	61211.03	6448.0674	65719.42	25931.213	50575.93	38290.68	47705.973	25464.752	36900.684	42747.906	30067.268	25941.062	26869.373	9417.985	14133.375	13064.386	45625.09	29356.232	36549.82
					895.7718604				10.03908838												Cluster_2931	6301.7197	15247.718	7907.0083	10418.983	27549.344	8520.276	10450.037	7462.4795	4573.9595	11859.37	6359.6875	11508.01	12003.738	6422.1406	6492.3545	11974.77	13031.375	8303.326	10805.531	5228.021	5635.0435	7695.4395	5878.986	5072.704	13204.126	7956.992	10953.362	7184.598	6489.7295	6359.147	6019.431	4968.2173	10696.435	4787.2817	6716.3364	7380.535	6631.237	11288.101	7671.33	6405.577	6672.851	4700.5674
					896.5653605				13.64820881												Cluster_2933	10867.037	2945.271	8557.454	4708.43	3938.201	8853.97	647.7983	9053.693	7679.904	7729.058	9641.116	4737.7227	8238.215	9214.242	12230.292	3091.4907	3337.5781	8120.6987	5156.9214	10274.961	5215.686	7996.9673	10799.834	10847.725	7887.6807	10134.887	3909.5847	6519.0073	8351.242	10684.863	10468.325	9633.164	12724.037	9729.217	11218.409	10181.756	10598.444	7077.922	9438.177	3950.6396	4430.3096	5679.438
					897.5512306				13.10815504												Cluster_2935	11128.733	5648.6533	8752.08	7997.787	8687.604	8233.141	3176.6455	8234.468	8184.8403	8144.8857	9214.977	6030.186	11475.836	6874.3936	15911.755	2061.6113	3832.7651	6967.722	5490.311	9607.459	3531.3308	7982.9224	7147.114	10278.06	1849.9491	12272.582	1743.4264	8401.209	7737.345	10084.237	5555.508	9334.153	10038.855	6681.584	7685.4795	7297.8555	2765.0103	3734.625	4020.8767	4021.1165	4051.377	4651.5864
					897.5509326				13.29591648												Cluster_2936	9335.963	3141.9548	5571.6865	9118.6045	5094.708	5062.965	2899.7078	8128.1978	4623.9043	6375.0005	8964.485	3938.0103	8865.386	8299.924	9645.803	4527.816	6529.4355	5287.411	3374.4236	7421.774	2351.2266	5007.946	10620.886	6156.0483	14542.92	7311.3105	14366.971	6079.2837	4508.7495	6499.9146	10070.801	5479.1245	6611.784	14629.264	5748.873	5154.2734	5942.3384	5299.8076	5565.731	2495.3545	2034.827	2407.7341
					898.483231				12.89838603												Cluster_2937	827.76227	3087.0615	1204.0562	1954.4689	6263.803	1398.9315	1847.5863	1216.7777	596.2018	2013.9758	804.3229	2437.5098	2399.404	857.7953	767.91315	1767.8118	2349.443	1328.4327	1728.323	484.89282	1027.9304	1061.3611	765.0808	569.6726	2958.3733	1117.9419	2339.403	1144.727	866.58264	744.73035	719.80164	551.8984	1975.2168	545.99005	707.77405	1157.3182	832.36597	1808.6285	1096.1486	1078.339	1213.665	610.4036
					898.5804355				14.5031126												Cluster_2938	4832.2314	3040.357	6979.108	2982.5159	2807.7544	5627.5728	411.7282	3225.002	4739.4517	3489.538	3910.7302	3056.7087	3293.0115	3675.1074	6316.6865	1151.7743	1139.2721	5961.0195	4423.7812	3612.8835	5126.644	7373.7305	9354.935	8037.4014	5655.909	5381.6914	6140.9985	5157.5566	5001.425	6009.383	7333.481	4821.597	6553.546	6527.568	5089.747	5111.37	7336.283	3722.695	4961.3096	4102.8354	4491.9976	6000.097
